"KODEPILKADA","KDWIL","JENISPILKADA","TAHUN PILKADA","BPSKDPROV","PROVINSI","BPSKDKAB","KAB_KOT","NCALON","NO","CALON KEPALA DAERAH","JENIS KELAMIN1","CALON WAKIL KEPALA DAERAH","JENIS KELAMIN2","SUARA FINAL","PCTSUARA","RANKING","MENANG","INCUMBENT","WAKIL INCUMBENT","PARTAI PENDUKUNG","MAJU LEWAT","KURSIPARTAI","PCTKURSI","PDIP","GOLKAR","GERINDRA","DEMOKRAT","PKB","NASDEM","PAN","PKS","PPP","HANURA","PBB","PKPI","PERINDO","BERKARYA","PSI","GARUDA","UMMAT","GELORA","BURUH","PKN","PKNU","PMB","PPDI","PARTAI ACEH (PA)","PARTAI NANGGROE ACEH (PNA)","PARTAI NASIONAL ACEH","PARTAI DARUL ACEH (PD ACEH)","PARTAI SIRA","PARTAI GENERASI ATJEH BEUSABOH THAAT DAN TAQWA","PARTAI ADIL SEJAHTERA ACEH","PARTAI DAMAI ACEH (PDA)","T1","T2","T3","T4","T5","PE2013","PE2014","PE2015","PE2016","PE2017","PE2018","PE2019","PE2020","PE2021","PE2022","INCUMBENTXT5","","","","",""
"KAB-7315-1-2018","7315","Bupati/Walikota","2018","73","Sulawesi Selatan","7315","PINRANG","4","1","Ir. H. Abdul Latif, M.Si, MM, IPM","L","H. Usman Marham","L","81087","38.055792823151","2","0","0","0","Golkar, PBB, PPP, Hanura, NasDem","PARTAI","16","40","0","5","0","0","0","2","0","0","4","4","1","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","8.11","8.24","7.44","7.84","6.91","7.27","8.11","8.24","7.44","7.84","6.91","6.53","0.44","5.04","4.53","0","","","","",""
"KAB-7315-1-2018","7315","Bupati/Walikota","2018","73","Sulawesi Selatan","7315","PINRANG","4","2","H.A.Irwan Hamid,S.Sos","L","Drs.H. Alimin,M.Si","L","86256","40.481710579423","1","1","0","0","PDIP, Demokrat, PKB","PARTAI","12","30","4","0","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","8.11","8.24","7.44","7.84","6.91","7.27","8.11","8.24","7.44","7.84","6.91","6.53","0.44","5.04","4.53","0","","","","",""
"KAB-7315-1-2018","7315","Bupati/Walikota","2018","73","Sulawesi Selatan","7315","PINRANG","4","3","H. Jamaluddin Jafar","L","H. A. Sofyan Nawir, S.Sos.,M.Si","L","37454","17.577930671973","3","0","0","0","PKS, PAN, Gerindra","PARTAI","12","30","0","0","5","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","8.11","8.24","7.44","7.84","6.91","7.27","8.11","8.24","7.44","7.84","6.91","6.53","0.44","5.04","4.53","0","","","","",""
"KAB-7315-1-2018","7315","Bupati/Walikota","2018","73","Sulawesi Selatan","7315","PINRANG","4","4","H. Hamka Mahmud, SH.M.SI","L","Ahsan, SH","L","8277","3.8845659254531","4","0","0","0","0","INDEPENDEN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","8.11","8.24","7.44","7.84","6.91","7.27","8.11","8.24","7.44","7.84","6.91","6.53","0.44","5.04","4.53","0","","","","",""
"KAB-7316-1-2018","7316","Bupati/Walikota","2018","73","Sulawesi Selatan","7316","ENREKANG","2","1","Drs. H. Muslimin Bando, M.Pd","L","Asman, SE","L","77586","68.410750185166","1","1","1","0","Golkar, PAN, Demokrat, Gerindra, NasDem, Hanura, PDIP","PARTAI","25","100","0","7","3","3","0","3","7","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.99","6.91","7.63","6.84","3.26","5.84","5.99","6.91","7.63","6.84","3.26","5.43","1.25","6.36","3.71","3.26","","","","",""
"KAB-7316-1-2018","7316","Bupati/Walikota","2018","73","Sulawesi Selatan","7316","ENREKANG","2","2","KOTAK KOSONG","0","KOTAK KOSONG","0","35826","31.589249814834","2","0","0","0","0","KOTAK KOSONG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.99","6.91","7.63","6.84","3.26","5.84","5.99","6.91","7.63","6.84","3.26","5.43","1.25","6.36","3.71","0","","","","",""
"KAB-7317-1-2018","7317","Bupati/Walikota","2018","73","Sulawesi Selatan","7317","LUWU","2","1","Dr. Drs. H. Basmin Mattayang Andi Sennu, M.Pd.","L","H. Syukur Bijak","L","117230","60.604024069977","1","1","0","0","PDIP, Nasdem, PKS, PBB, PPP, PKPI, Demokrat, Hanura","PARTAI","21","60","3","0","0","4","0","2","0","2","4","3","1","2","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","8.81","7.26","7.88","6.79","6.86","7.74","8.81","7.26","7.88","6.79","6.86","6.26","1.3","6.03","5.69","0","","","","",""
"KAB-7317-1-2018","7317","Bupati/Walikota","2018","73","Sulawesi Selatan","7317","LUWU","2","2","Patahuddin, S.Ag.","L","Emmy Tallesang, MA","P","76206","39.395975930023","2","0","0","0","Golkar, PAN, Gerindra","PARTAI","14","40","0","6","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","8.81","7.26","7.88","6.79","6.86","7.74","8.81","7.26","7.88","6.79","6.86","6.26","1.3","6.03","5.69","0","","","","",""
"KAB-7318-1-2020","7318","Bupati/Walikota","2020","73","Sulawesi Selatan","7318","TANA TORAJA","3","1","Theofilus Allorerung, S.E.","L","dr. Zadrak Tombeg, Sp.A.","L","57057","41.094321684769","1","1","0","0","Demokrat, Gerindra, PKPI","PARTAI","7","23.333333333333","0","0","2","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","7.29","7.47","7.89","7.22","-0.28","7.19","6.8","6.85","7.29","7.47","7.89","7.22","-0.28","5.19","5.12","-0","","","","",""
"KAB-7318-1-2020","7318","Bupati/Walikota","2020","73","Sulawesi Selatan","7318","TANA TORAJA","3","2","Ir. Nicodemus Biringkanae","L","AKBP. (Purn.) Victor Datuan Batara, S.H.","L","51628","37.184177926306","2","0","1","1","NasDem, Golkar, Perindo","PARTAI","14","46.666666666667","0","7","0","0","0","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","7.29","7.47","7.89","7.22","-0.28","7.19","6.8","6.85","7.29","7.47","7.89","7.22","-0.28","5.19","5.12","-0.28","","","","",""
"KAB-7318-1-2020","7318","Bupati/Walikota","2020","73","Sulawesi Selatan","7318","TANA TORAJA","3","3","Drs. Albertus Patarru, Ak., MM","L","Drs.John Diplomasi","L","30159","21.721500388926","3","0","0","0","PDIP, Hanura, Berkarya","PARTAI","9","30","5","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","7.29","7.47","7.89","7.22","-0.28","7.19","6.8","6.85","7.29","7.47","7.89","7.22","-0.28","5.19","5.12","-0","","","","",""
"KAB-7322-1-2020","7322","Bupati/Walikota","2020","73","Sulawesi Selatan","7322","LUWU UTARA","3","1","Muh. Thahar Rum, S.H.","L","Rahmat Laguni, S.T.","L","49819","28.080964083602","2","0","0","1","Nasdem, Perindo, PKB","PARTAI","8","22.857142857143","0","0","0","0","2","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","7.49","7.6","8.39","7.11","-0.59","7.39","8.82","6.67","7.49","7.6","8.39","7.11","-0.59","3.9","4.54","-0","","","","",""
"KAB-7322-1-2020","7322","Bupati/Walikota","2020","73","Sulawesi Selatan","7322","LUWU UTARA","3","2","Hj. Indah Putri Indriani, S.IP., M.Si.","P","Suaib Mansur, ST., M.Si.","L","80078","45.136743850472","1","1","1","0","Golkar, PDIP, PAN, PPP, Demokrat","PARTAI","18","51.428571428571","2","8","0","3","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","7.49","7.6","8.39","7.11","-0.59","7.39","8.82","6.67","7.49","7.6","8.39","7.11","-0.59","3.9","4.54","-0.59","","","","",""
"KAB-7322-1-2020","7322","Bupati/Walikota","2020","73","Sulawesi Selatan","7322","LUWU UTARA","3","3","H. Arsyad Kasmar","L","Andi Sukma","L","47515","26.782292065926","3","0","0","0","Gerindra, Hanura, PKS","PARTAI","9","25.714285714286","0","0","3","0","0","0","0","2","0","4","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","7.49","7.6","8.39","7.11","-0.59","7.39","8.82","6.67","7.49","7.6","8.39","7.11","-0.59","3.9","4.54","-0","","","","",""
"KAB-7325-1-2020","7325","Bupati/Walikota","2020","73","Sulawesi Selatan","7325","LUWU TIMUR","2","1","Ir H. Muhammad Thorig Husler","L","Drs. H. Budiman, M.Pd","L","86351","52.788560878841","1","1","0","0","Golkar, PAN, PDIP, Gerindra, PBB, PKB, PKS, Hanura","PARTAI","24","80","3","7","4","0","1","0","4","1","0","3","1","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","1.58","3.07","3.39","1.17","1.46","6.3","8.1","6.42","1.58","3.07","3.39","1.17","1.46","-1.39","1.99","0","","","","",""
"KAB-7325-1-2020","7325","Bupati/Walikota","2020","73","Sulawesi Selatan","7325","LUWU TIMUR","2","2","Irwan Bachri Syam, ST","L","Andi Muh. Rio Patiwiri, SH., M.Kn","L","77228","47.211439121159","2","0","1","0","Nasdem, Demokrat","PARTAI","6","20","0","0","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","1.58","3.07","3.39","1.17","1.46","6.3","8.1","6.42","1.58","3.07","3.39","1.17","1.46","-1.39","1.99","1.46","","","","",""
"KAB-7326-1-2020","7326","Bupati/Walikota","2020","73","Sulawesi Selatan","7326","TORAJA UTARA","3","1","Yosia Rinto Kadang, ST.","L","Ir. Yonathan Pasodung, M.T.","L","23923","17.431125813338","3","0","0","1","Nasdem, Hanura","PARTAI","9","30","0","0","0","0","0","6","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","8.01","8.22","8.07","7.56","0.17","9.74","7.64","7.76","8.01","8.22","8.07","7.56","0.17","4.05","5.27","0","","","","",""
"KAB-7326-1-2020","7326","Bupati/Walikota","2020","73","Sulawesi Selatan","7326","TORAJA UTARA","3","2","Yohanis Bassang, SE., M.Si.","L","Frederik V. Palimbong, ST.","L","60614","44.165458347602","1","1","0","0","Demokrat, Golkar","PARTAI","9","30","0","5","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","8.01","8.22","8.07","7.56","0.17","9.74","7.64","7.76","8.01","8.22","8.07","7.56","0.17","4.05","5.27","0","","","","",""
"KAB-7326-1-2020","7326","Bupati/Walikota","2020","73","Sulawesi Selatan","7326","TORAJA UTARA","3","3","Dr. Kalatiku Paembonan, M.Si","L","dr. Etha Rimba P. Tandi Payung, MBA","P","52706","38.403415839059","2","0","1","0","PDIP, Gerindra, Perindo, PKPI","PARTAI","12","40","4","0","4","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","8.01","8.22","8.07","7.56","0.17","9.74","7.64","7.76","8.01","8.22","8.07","7.56","0.17","4.05","5.27","0.17","","","","",""
"KAB-7371-1-2018","7371","Bupati/Walikota","2018","73","Sulawesi Selatan","7371","KOTA MAKASSAR","2","1","Munafri Arifuddin, S.H.","L","drg._x000D_
Rachmatika Dewi Yustitia Iqbal","P","264245","46.765715701543","2","0","0","0","Nasdem, Golkar, PDIP, Hanura, PPP, Gerindra, PKS, PSI, PBB, PAN","PARTAI","41","100","4","8","5","0","0","5","4","5","5","4","1","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","7.39","7.55","8.03","8.2","8.42","8.55","7.39","7.55","8.03","8.2","8.42","8.79","-1.27","4.47","5.4","0","","","","",""
"KAB-7371-1-2018","7371","Bupati/Walikota","2018","73","Sulawesi Selatan","7371","KOTA MAKASSAR","2","2","KOTAK KOSONG","0","KOTAK KOSONG","0","300795","53.234284298457","1","1","0","0","0","KOTAK KOSONG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","7.39","7.55","8.03","8.2","8.42","8.55","7.39","7.55","8.03","8.2","8.42","8.79","-1.27","4.47","5.4","0","","","","",""
"KAB-7371-1-2020","7371","Bupati/Walikota","2020","73","Sulawesi Selatan","7371","KOTA MAKASSAR","4","1","Ir. H. Mohammad Ramdhan Pomanto","L","Fatmawati Rusdi","P","218908","41.327725000378","1","1","1","0","Nasdem, Gerindra","PARTAI","11","22.448979591837","0","0","5","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","8.03","8.2","8.42","8.79","-1.27","8.55","7.39","7.55","8.03","8.2","8.42","8.79","-1.27","4.47","5.4","-1.27","","","","",""
"KAB-7371-1-2020","7371","Bupati/Walikota","2020","73","Sulawesi Selatan","7371","KOTA MAKASSAR","4","2","H. Munafri Arifuddin, S.H.","L","Dr. ABD. Rahman Bando, S.P., M.Si","L","184094","34.755176632282","2","0","0","0","Demokrat, PPP, Perindo","PARTAI","13","26.530612244898","0","0","0","6","0","0","0","0","5","0","0","0","2","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","8.03","8.2","8.42","8.79","-1.27","8.55","7.39","7.55","8.03","8.2","8.42","8.79","-1.27","4.47","5.4","-0","","","","",""
"KAB-7371-1-2020","7371","Bupati/Walikota","2020","73","Sulawesi Selatan","7371","KOTA MAKASSAR","4","3","Dr. H. Syamsu Rizal Marzuki Ibrahim, S.Sos., M.Si.","L","dr. H. Fadli Ananda, Sp.OG., M.Kes","L","100869","19.043097068463","3","0","0","1","PDIP, Hanura, PKB","PARTAI","10","20.408163265306","6","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","8.03","8.2","8.42","8.79","-1.27","8.55","7.39","7.55","8.03","8.2","8.42","8.79","-1.27","4.47","5.4","-0","","","","",""
"KAB-7371-1-2020","7371","Bupati/Walikota","2020","73","Sulawesi Selatan","7371","KOTA MAKASSAR","4","4","Irman Yasin Limpo, S.H.","L","Andi M Zunnun Armin Nurdin Halid","L","25817","4.8740012988778","4","0","0","0","Golkar, PKS, PAN","PARTAI","15","30.612244897959","0","5","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","8.03","8.2","8.42","8.79","-1.27","8.55","7.39","7.55","8.03","8.2","8.42","8.79","-1.27","4.47","5.4","-0","","","","",""
"KAB-7372-1-2018","7372","Bupati/Walikota","2018","73","Sulawesi Selatan","7372","KOTA PARE PARE","2","1","Dr. H. M. TAUFAN PAWE, S.H.,M.H.","L","H. PANGERANG RAHIM","L","39966","51.189896764608","1","1","1","0","PDIP, Gerindra, PAN, Golkar, Demokrat","PARTAI","16","72.727272727273","3","5","1","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","6.33","6.3","6.87","6.98","5.58","7.95","6.33","6.3","6.87","6.98","5.58","6.65","-0.08","4.41","5.93","5.58","","","","",""
"KAB-7372-1-2018","7372","Bupati/Walikota","2018","73","Sulawesi Selatan","7372","KOTA PARE PARE","2","2","Ir. H. Achmad Faisal Andi Sapada, S.E.,M.M.","L","Asriady Samad, A.Md","L","38108","48.810103235392","2","0","0","1","Nasdem, PKS, PKB, PPP","PARTAI","6","27.272727272727","0","0","0","0","1","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","6.33","6.3","6.87","6.98","5.58","7.95","6.33","6.3","6.87","6.98","5.58","6.65","-0.08","4.41","5.93","0","","","","",""
"KAB-7373-1-2018","7373","Bupati/Walikota","2018","73","Sulawesi Selatan","7373","KOTA PALOPO","2","1","Drs. H. M. Judas Amir, MH","L","Ir. H. Rahmat Masri Bandaso, M.Si","L","51880","60.416205703905","1","1","1","0","PAN, Nasdem, Demokrat, PKS, PKB, PBB, PPP, PDIP, Golkar","PARTAI","20","80","3","4","0","3","3","2","2","1","1","0","1","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","7.05","6.47","6.95","7.17","7.52","8.02","7.05","6.47","6.95","7.17","7.52","6.75","0.45","5.41","5.83","7.52","","","","",""
"KAB-7373-1-2018","7373","Bupati/Walikota","2018","73","Sulawesi Selatan","7373","KOTA PALOPO","2","2","Dr. Akhmad Syarifuddin Daud, SE., M.Si","L","Budi Sada, S.Ip, MM","L","33991","39.583794296095","2","0","0","1","Hanura, Gerindra","PARTAI","5","20","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","7.05","6.47","6.95","7.17","7.52","8.02","7.05","6.47","6.95","7.17","7.52","6.75","0.45","5.41","5.83","0","","","","",""
"KAB-7401-1-2017","7401","Bupati/Walikota","2017","74","Sulawesi Tenggara","7401","BUTON","2","1","Samsu Umar Abdul Samiun, SH","L","Drs. La Bakry, M.Si","L","27512","55.079079079079","1","1","1","1","PKB, PKS, Nasdem, PAN, Demokrat, Golkar, PBB","PARTAI","27","100","0","3","0","3","4","2","10","2","0","0","3","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","8.09","-54.71","4.17","4.74","4.94","8.09","-54.71","4.17","4.74","4.94","5.05","4.12","-0.49","2.62","5.74","4.94","","","","",""
"KAB-7401-1-2017","7401","Bupati/Walikota","2017","74","Sulawesi Tenggara","7401","BUTON","2","2","KOTAK KOSONG","0","KOTAK KOSONG","0","22438","44.920920920921","2","0","0","0","0","KOTAK KOSONG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","8.09","-54.71","4.17","4.74","4.94","8.09","-54.71","4.17","4.74","4.94","5.05","4.12","-0.49","2.62","5.74","0","","","","",""
"KAB-7402-1-2020","7402","Bupati/Walikota","2020","74","Sulawesi Tenggara","7402","MUNA","2","1","Laode Muhammad Rusman Emba","L","Bachrun Labuta","L","64221","53.415565296226","1","1","1","0","PDIP, PKB, Golkar, PKS","PARTAI","14","46.666666666667","4","4","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","6.08","5.02","5.16","5.4","0.01","6.68","-18.64","7.15","6.08","5.02","5.16","5.4","0.01","3.16","5.9","0.01","","","","",""
"KAB-7402-1-2020","7402","Bupati/Walikota","2020","74","Sulawesi Tenggara","7402","MUNA","2","2","Laode Muhammad Rajiun Tumada","L","La Pili","L","56008","46.584434703774","2","0","0","0","PAN, Nasdem, Demokrat, Gerindra, PPP, Hanura, PBB, PSI, Berkarya","PARTAI","16","53.333333333333","0","0","3","4","0","2","1","0","1","5","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","6.08","5.02","5.16","5.4","0.01","6.68","-18.64","7.15","6.08","5.02","5.16","5.4","0.01","3.16","5.9","0","","","","",""
"KAB-7403-1-2018","7403","Bupati/Walikota","2018","74","Sulawesi Tenggara","7403","KONAWE","4","1","Muliati Saiman","P","Mansyur","L","2903","2.1819029079512","4","0","0","0","-","INDEPENDEN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","7.98","6.11","5.53","5.21","7.44","-7.86","7.98","6.11","5.53","5.21","7.44","9.2","6.89","7.78","15.38","0","","","","",""
"KAB-7403-1-2018","7403","Bupati/Walikota","2018","74","Sulawesi Tenggara","7403","KONAWE","4","2","Litanto","L","Murni Tombili","P","27564","20.717179385039","3","0","0","0","PDIP, Demokrat, PKB","PARTAI","9","37.5","4","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","7.98","6.11","5.53","5.21","7.44","-7.86","7.98","6.11","5.53","5.21","7.44","9.2","6.89","7.78","15.38","0","","","","",""
"KAB-7403-1-2018","7403","Bupati/Walikota","2018","74","Sulawesi Tenggara","7403","KONAWE","4","3","Irawan Laliasa","L","Adi Jaya Putra","L","36816","27.671008425467","2","0","0","0","PKS, Golkar","PARTAI","5","20.833333333333","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","7.98","6.11","5.53","5.21","7.44","-7.86","7.98","6.11","5.53","5.21","7.44","9.2","6.89","7.78","15.38","0","","","","",""
"KAB-7403-1-2018","7403","Bupati/Walikota","2018","74","Sulawesi Tenggara","7403","KONAWE","4","4","Kery Saiful Konggoasa","L","Gusli Topan Sabara","L","65766","49.429909281543","1","1","1","0","PAN, Nasdem","PARTAI","10","41.666666666667","0","0","0","0","0","2","8","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","7.98","6.11","5.53","5.21","7.44","-7.86","7.98","6.11","5.53","5.21","7.44","9.2","6.89","7.78","15.38","7.44","","","","",""
"KAB-7404-1-2018","7404","Bupati/Walikota","2018","74","Sulawesi Tenggara","7404","KOLAKA","2","1","Ahmad Safei","L","Muhammad Jayadin","L","72987","62.8396528567","1","1","1","1","PAN, Gerindra, PPP, PDIP, Hanura, PBB, PKB, PKPI, Nasdem, Demokrat","PARTAI","26","74.285714285714","4","0","4","3","1","4","4","0","4","0","1","1","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0.48","6.55","5.13","10.4","6.68","-8.16","0.48","6.55","5.13","10.4","6.68","7.01","-3.4","4.02","2.38","6.68","","","","",""
"KAB-7404-1-2018","7404","Bupati/Walikota","2018","74","Sulawesi Tenggara","7404","KOLAKA","2","2","Asmani","P","Syahrul Beddu","L","43161","37.1603471433","2","0","0","0","PKS, Golkar","PARTAI","9","25.714285714286","0","4","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0.48","6.55","5.13","10.4","6.68","-8.16","0.48","6.55","5.13","10.4","6.68","7.01","-3.4","4.02","2.38","0","","","","",""
"KAB-7405-1-2020","7405","Bupati/Walikota","2020","74","Sulawesi Tenggara","7405","KONAWE SELATAN","3","1","Rusmin Abdul Gani","L","Senawan Silondae","L","20606","12.117612466921","3","0","0","0","PDIP, Hanura, PPP","PARTAI","8","22.857142857143","5","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","6.95","6.69","5.67","5.71","-2.22","6.95","7.15","8.13","6.95","6.69","5.67","5.71","-2.22","4.76","5.85","-0","","","","",""
"KAB-7405-1-2020","7405","Bupati/Walikota","2020","74","Sulawesi Tenggara","7405","KONAWE SELATAN","3","2","H. Surunuddin Dangga, S.T","L","Rasyid","L","75985","44.683916495148","1","1","1","0","Golkar, Nasdem, PKB, PKS, PBB","PARTAI","15","42.857142857143","0","6","0","0","2","5","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","6.95","6.69","5.67","5.71","-2.22","6.95","7.15","8.13","6.95","6.69","5.67","5.71","-2.22","4.76","5.85","-2.22","","","","",""
"KAB-7405-1-2020","7405","Bupati/Walikota","2020","74","Sulawesi Tenggara","7405","KONAWE SELATAN","3","3","Muhammad Endang S.A","L","Wahyu Ade Pratama Imran","L","73459","43.19847103793","2","0","0","0","Demokrat, Gerindra, PAN","PARTAI","12","34.285714285714","0","0","5","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","6.95","6.69","5.67","5.71","-2.22","6.95","7.15","8.13","6.95","6.69","5.67","5.71","-2.22","4.76","5.85","-0","","","","",""
